id,keyword,scraped_url,content_type,title,task_id,source_file,created_at,cloudflarer2_url,cloudflarer2_key
350,CFB boiler pressure fluctuation case,https://mdpi-res.com/d_attachment/energies/energies-15-07720/article_deploy/energies-15-07720.pdf,pdf,Discussion on the Feasibility of Deep Peak Regulation for Ultra-Supercritical Circulating Fluidized Bed Boiler,task_1762422315.56839,keywords1.csv,2025-11-06T09:51:50.566848,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/CFB_boiler_pressure_fluctuation_case_pdf_2be4a0ec.pdf,pdfs/CFB_boiler_pressure_fluctuation_case_pdf_2be4a0ec.pdf
351,CFB boiler furnace explosion analysis,https://www.youtube.com/watch?v=BaCcPcIjuYg,youtube,The Truth About Sand in Fluidized Bed Boilers – Boost Efficiency Instantly,task_1762422315.56839,keywords1.csv,2025-11-06T09:52:02.926103,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_351_CFB_boiler_furnace_explosion_analysis.mp4,youtube/item_351_CFB_boiler_furnace_explosion_analysis.mp4
352,CFB boiler furnace explosion analysis,https://www.youtube.com/watch?v=uqbdQXvwR-U,youtube,How Does a Biomass/Wood-fired Boiler Plant Work?,task_1762422315.56839,keywords1.csv,2025-11-06T09:53:12.611235,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_352_CFB_boiler_furnace_explosion_analysis.mp4,youtube/item_352_CFB_boiler_furnace_explosion_analysis.mp4
353,CFB boiler furnace explosion analysis,http://dhbboiler.com/wp-content/uploads/2022/07/CFB7.jpg,image,CFB Boiler - Industrial Boilers Manufacturer,task_1762422315.56839,keywords1.csv,2025-11-06T09:53:59.611006,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/CFB_boiler_furnace_explosion_analysis_image_08e963b4.jpg,images/CFB_boiler_furnace_explosion_analysis_image_08e963b4.jpg
354,CFB boiler furnace explosion analysis,https://www.researchgate.net/profile/Hui_Zhou20/publication/304108644/figure/fig5/AS:449307594760192@1484134686127/A-CFB-boiler-heating-surface_Q320.jpg,image,"3 CFB boiler furnace types. Note: (1) air distributor, (2) furnace, (3 ...",task_1762422315.56839,keywords1.csv,2025-11-06T09:54:01.697249,,
355,CFB boiler furnace explosion analysis,https://www.csb.gov/assets/1/6/husky_superior_refinery_report_2022-12-23_(1).pdf,pdf,FCC Unit Explosion and Asphalt Fire at Husky Superior ...,task_1762422315.56839,keywords1.csv,2025-11-06T09:54:06.402674,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/CFB_boiler_furnace_explosion_analysis_pdf_1a8e27c8.pdf,pdfs/CFB_boiler_furnace_explosion_analysis_pdf_1a8e27c8.pdf
356,CFB boiler furnace explosion analysis,http://article.isciencegroup.com/pdf/10380079.pdf,pdf,Summary of Cfb Boiler Cleaning Reform Technology,task_1762422315.56839,keywords1.csv,2025-11-06T09:54:13.030077,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/CFB_boiler_furnace_explosion_analysis_pdf_ebc7e1c4.pdf,pdfs/CFB_boiler_furnace_explosion_analysis_pdf_ebc7e1c4.pdf
357,Circulating fluidized bed combustion process,https://www.youtube.com/watch?v=HrMcTgzDuLA,youtube,Atmospheric Fluidized Bed Combustion,task_1762423935.584544,keywords1.csv,2025-11-06T10:12:29.789891,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_357_Circulating_fluidized_bed_combustion_process.mp4,youtube/item_357_Circulating_fluidized_bed_combustion_process.mp4
358,Circulating fluidized bed combustion process,https://www.youtube.com/watch?v=tCJmhYOstaA,youtube,Animation of Xinli boiler circulating fluidized bed,task_1762423935.584544,keywords1.csv,2025-11-06T10:13:21.291929,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_358_Circulating_fluidized_bed_combustion_process.mp4,youtube/item_358_Circulating_fluidized_bed_combustion_process.mp4
359,Circulating fluidized bed combustion process,https://vn-industry.com/wp-content/uploads/2023/12/Fluidized-Bed-Combustion-Boiler-Vnindustry-2-1024x665.png,image,Fluidized bed combustion boiler - Vn-Industry,task_1762423935.584544,keywords1.csv,2025-11-06T10:14:36.022044,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Circulating_fluidized_bed_combustion_process_image_697f28fd.png,images/Circulating_fluidized_bed_combustion_process_image_697f28fd.png
360,Circulating fluidized bed combustion process,http://4.bp.blogspot.com/-8vlxXSBakhE/TijZACp9jXI/AAAAAAAAAIc/XIhmasXLA9w/s1600/Circulating+Fluidized+Bed+Combustion+Boilers+%2528CFBC%2529.jpg,image,Steam Boiler: Circulating Fluidized Bed Combustion Boilers (CFBC),task_1762423935.584544,keywords1.csv,2025-11-06T10:14:38.681619,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Circulating_fluidized_bed_combustion_process_image_8078772a.jpg,images/Circulating_fluidized_bed_combustion_process_image_8078772a.jpg
361,Circulating fluidized bed combustion process,https://netl.doe.gov/projects/files/BiomassCombustioninaCirculatingFluidizedBedCombustorDOENETL2020.2148_091020%20.pdf,pdf,Biomass Combustion in a Circulating Fluidized Bed Combustor,task_1762423935.584544,keywords1.csv,2025-11-06T10:14:47.728482,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Circulating_fluidized_bed_combustion_process_pdf_64b9bfa7.pdf,pdfs/Circulating_fluidized_bed_combustion_process_pdf_64b9bfa7.pdf
362,Circulating fluidized bed combustion process,https://usea.org/sites/default/files/042013_Developments%20in%20circulating%20fluidised%20bed%20combustion_ccc219.pdf,pdf,Developments in circulating fluidised bed combustion,task_1762423935.584544,keywords1.csv,2025-11-06T10:14:55.987684,,
363,CFB boiler air flow and cyclone design,https://www.researchgate.net/publication/363361796/figure/fig1/AS:11431281117607066@1675481514692/Process-flow-diagram-of-the-CFB-boiler_Q320.jpg,image,Process flow diagram of the CFB boiler | Download Scientific Diagram,task_1762423935.584544,keywords1.csv,2025-11-06T10:15:00.260827,,
364,CFB boiler air flow and cyclone design,https://www.researchgate.net/publication/363361796/figure/fig1/AS:11431281117607066@1675481514692/Process-flow-diagram-of-the-CFB-boiler.png,image,Process flow diagram of the CFB boiler | Download Scientific Diagram,task_1762423935.584544,keywords1.csv,2025-11-06T10:15:00.998560,,
365,CFB boiler air flow and cyclone design,https://pdfs.semanticscholar.org/60f5/5f71bd6d2a98f9e6abba9c3c64f3f933b50b.pdf,pdf,Numerical Study of the Gas–Solid Separation Performance of Axial Flow Cyclone Separators,task_1762423935.584544,keywords1.csv,2025-11-06T10:15:05.590765,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/CFB_boiler_air_flow_and_cyclone_design_pdf_f90f3442.pdf,pdfs/CFB_boiler_air_flow_and_cyclone_design_pdf_f90f3442.pdf
366,CFB boiler air flow and cyclone design,https://www.saimm.co.za/Conferences/IFSA2011/031-Gauvill%C3%A9.pdf,pdf,Achievable combustion efficiency with Alstom's CFB boilers ...,task_1762423935.584544,keywords1.csv,2025-11-06T10:15:19.759285,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/CFB_boiler_air_flow_and_cyclone_design_pdf_03b38f8e.pdf,pdfs/CFB_boiler_air_flow_and_cyclone_design_pdf_03b38f8e.pdf
367,Rentech HRSG operational fault diagnosis,https://images.squarespace-cdn.com/content/v1/59b93687f7e0abbcac1efcd3/1505547256467-KEE0NWAAMK1J5ZNUAOHL/Rentech+03+Qenos+RV1104-1.jpg,image,RENTECH BOILERS – Packaged & Modular Watertube Boilers & HRSGs — Apogee ...,task_1762452151.361704,keywords1.csv,2025-11-06T18:02:45.405457,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Rentech_HRSG_operational_fault_diagnosis_image_d71fa675.jpg,images/Rentech_HRSG_operational_fault_diagnosis_image_d71fa675.jpg
368,Rentech HRSG operational fault diagnosis,https://i1.rgstatic.net/publication/362054018_Operational_Status_Monitoring_and_Fault_Diagnosis_System_of_Transformer_Equipment/links/62d4416b5aab971198b7203b/largepreview.png,image,(PDF) Operational Status Monitoring and Fault Diagnosis System of ...,task_1762452151.361704,keywords1.csv,2025-11-06T18:02:49.090851,,
369,Rentech HRSG operational fault diagnosis,https://gas.atco.com/content/dam/web/for-business/natural-gas/CHP_magazine.pdf,pdf,Combined Heat and Power,task_1762452151.361704,keywords1.csv,2025-11-06T18:02:56.624457,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Rentech_HRSG_operational_fault_diagnosis_pdf_490ca7e9.pdf,pdfs/Rentech_HRSG_operational_fault_diagnosis_pdf_490ca7e9.pdf
370,Rentech HRSG operational fault diagnosis,https://www.abma.com/assets/docs/FINAL_ABMA_BGd_Web.pdf,pdf,BUYERS GUIDE,task_1762452151.361704,keywords1.csv,2025-11-06T18:03:01.576963,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Rentech_HRSG_operational_fault_diagnosis_pdf_4edb67eb.pdf,pdfs/Rentech_HRSG_operational_fault_diagnosis_pdf_4edb67eb.pdf
371,Package boiler pressure fluctuation troubleshooting,https://www.youtube.com/watch?v=D9jtvsXJoGg,youtube,How to set hot water boiler pressure,task_1762452151.361704,keywords1.csv,2025-11-06T18:03:12.651902,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_371_Package_boiler_pressure_fluctuation_troubleshootin.mp4,youtube/item_371_Package_boiler_pressure_fluctuation_troubleshootin.mp4
372,Package boiler pressure fluctuation troubleshooting,https://www.youtube.com/watch?v=aMpHIoA3_OU,youtube,Deaerator Pressure Issues? Here’s How to Solve Them! Weekly Boiler TIp,task_1762452151.361704,keywords1.csv,2025-11-06T18:04:18.431657,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_372_Package_boiler_pressure_fluctuation_troubleshootin.mp4,youtube/item_372_Package_boiler_pressure_fluctuation_troubleshootin.mp4
373,Package boiler pressure fluctuation troubleshooting,https://www.caleffi.com/sites/default/files/media/external-file/Idronics_32_NA_Troubleshooting%20hydronic%20systems.pdf,pdf,Troubleshooting Hydronic Systems,task_1762452151.361704,keywords1.csv,2025-11-06T18:05:10.442860,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Package_boiler_pressure_fluctuation_troubleshootin_pdf_27192f45.pdf,pdfs/Package_boiler_pressure_fluctuation_troubleshootin_pdf_27192f45.pdf
374,Package boiler pressure fluctuation troubleshooting,https://www.sterlingdeaerator.com/sdc_master_images/Files%20to%20Link%20to%20Website/troubleshooting.pdf,pdf,Troubleshooting Deaerators,task_1762452151.361704,keywords1.csv,2025-11-06T18:05:15.411572,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Package_boiler_pressure_fluctuation_troubleshootin_pdf_ce4f9c68.pdf,pdfs/Package_boiler_pressure_fluctuation_troubleshootin_pdf_ce4f9c68.pdf
375,Package boiler tube corrosion maintenance,https://www.youtube.com/watch?v=_MgmeITdz88,youtube,Webinar: Industrial Boiler Corrosion Deposition Failures,task_1762452151.361704,keywords1.csv,2025-11-06T18:05:21.048022,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_375_Package_boiler_tube_corrosion_maintenance.mp4,youtube/item_375_Package_boiler_tube_corrosion_maintenance.mp4
376,Package boiler tube corrosion maintenance,https://www.youtube.com/watch?v=lbTgS8Zbc5E,youtube,Boiler Maintenance (Part-1),task_1762452151.361704,keywords1.csv,2025-11-06T18:06:32.674308,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_376_Package_boiler_tube_corrosion_maintenance.mp4,youtube/item_376_Package_boiler_tube_corrosion_maintenance.mp4
377,Package boiler tube corrosion maintenance,https://www.boilersmith.com/wp-content/uploads/2019/01/AppendixDTwelveWaystoAvoidBoilerTubeCorrosion20100504.pdf,pdf,12 Ways To Avoid Boiler Tube Corrosion,task_1762452151.361704,keywords1.csv,2025-11-06T18:07:14.985201,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Package_boiler_tube_corrosion_maintenance_pdf_f388340b.pdf,pdfs/Package_boiler_tube_corrosion_maintenance_pdf_f388340b.pdf
378,Package boiler tube corrosion maintenance,https://www.steamforum.com/pictures/e1013153.pdf,pdf,Reduce Future Boiler Tube Failures,task_1762452151.361704,keywords1.csv,2025-11-06T18:07:19.106769,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Package_boiler_tube_corrosion_maintenance_pdf_dc9bc31b.pdf,pdfs/Package_boiler_tube_corrosion_maintenance_pdf_dc9bc31b.pdf
379,HRSG operation tutorial video,https://www.youtube.com/watch?v=myuu9DDq2V0,youtube,HRSG Feedwater and Steam Valve Operation Overview,task_1762455011.009051,keywords1.csv,2025-11-06T18:50:21.164884,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_379_HRSG_operation_tutorial_video.mp4,youtube/item_379_HRSG_operation_tutorial_video.mp4
380,HRSG operation tutorial video,https://www.researchgate.net/profile/Pablo-Ibarguengoytia/publication/242508502/figure/fig2/AS:669406279524354@1536610302232/HRSG-operation-curve-in-steady-conditions.jpg,image,HRSG operation curve in steady conditions | Download Scientific Diagram,task_1762455011.009051,keywords1.csv,2025-11-06T18:51:15.108290,,
381,HRSG operation tutorial video,https://www.researchgate.net/profile/Pablo-Ibarguengoytia/publication/242508502/figure/fig2/AS:669406279524354@1536610302232/HRSG-operation-curve-in-steady-conditions_Q320.jpg,image,HRSG operation curve in steady conditions | Download Scientific Diagram,task_1762455011.009051,keywords1.csv,2025-11-06T18:51:16.630129,,
382,HRSG operation tutorial video,https://www.gevernovatechtraining.com/momentum/downloads/Customer_Course_Catalog.pdf,pdf,GAS POWER - GE Vernova,task_1762455011.009051,keywords1.csv,2025-11-06T18:51:29.403337,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_operation_tutorial_video_pdf_74284113.pdf,pdfs/HRSG_operation_tutorial_video_pdf_74284113.pdf
383,HRSG operation tutorial video,https://www.angelfire.com/md3/vganapathy/hrsgcep.pdf,pdf,Heat-Recovery Steam Generators: Understand the Basics,task_1762455011.009051,keywords1.csv,2025-11-06T18:51:45.682747,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_operation_tutorial_video_pdf_754fb239.pdf,pdfs/HRSG_operation_tutorial_video_pdf_754fb239.pdf
384,HRSG design manual,https://www.youtube.com/watch?v=cT1UoyHrDfA,youtube,HRSG First Initial Firing,task_1762455011.009051,keywords1.csv,2025-11-06T18:52:07.920742,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_384_HRSG_design_manual.mp4,youtube/item_384_HRSG_design_manual.mp4
385,HRSG design manual,https://www.youtube.com/watch?v=Ex5ltopo6-M,youtube,HRSG BiPass Damper Animation,task_1762455011.009051,keywords1.csv,2025-11-06T18:53:13.036096,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_385_HRSG_design_manual.mp4,youtube/item_385_HRSG_design_manual.mp4
386,HRSG design manual,https://www.rishabheng.com/wp-content/uploads/2021/07/Detail-Design-and-Drawing-preparation-for-the-HRSG-and-GAS-Turbine-Duct-Unit-585x414.png,image,HRSG Duct Unit Detail Design and Drawing,task_1762455011.009051,keywords1.csv,2025-11-06T18:54:19.474253,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/HRSG_design_manual_image_ebd07ace.png,images/HRSG_design_manual_image_ebd07ace.png
387,HRSG design manual,https://boilersinfo.com/wp-content/uploads/2018/08/Basics-of-Boilers-and-HRSG-Design.jpg,image,Basics of Boilers and HRSG Design,task_1762455011.009051,keywords1.csv,2025-11-06T18:54:41.292743,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/HRSG_design_manual_image_51ea0067.jpg,images/HRSG_design_manual_image_51ea0067.jpg
388,HRSG design manual,https://otsg.com/ist-uploads/2019/09/WP0201.pdf,pdf,2002 HEAT RECOVERY STEAM GENERATORS ...,task_1762455011.009051,keywords1.csv,2025-11-06T18:54:54.016422,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_design_manual_pdf_f7621f97.pdf,pdfs/HRSG_design_manual_pdf_f7621f97.pdf
389,HRSG design manual,https://www.daboosanat.com/wp-content/uploads/2022/08/industrial-boiler_Original-Version.pdf,pdf,Industrial Boilers and Heat Recovery Steam Generators,task_1762455011.009051,keywords1.csv,2025-11-06T18:54:57.973295,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_design_manual_pdf_86ef75e7.pdf,pdfs/HRSG_design_manual_pdf_86ef75e7.pdf
390,HRSG manufacturer introduction,https://www.youtube.com/watch?v=hsUXd_eQeRU,youtube,Penetration Seals in HRSG,task_1762455011.009051,keywords1.csv,2025-11-06T18:55:20.276517,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_390_HRSG_manufacturer_introduction.mp4,youtube/item_390_HRSG_manufacturer_introduction.mp4
391,HRSG manufacturer introduction,https://www.youtube.com/watch?v=ell3ExEpzd8,youtube,Waste Heat Recovery Boiler-based power plant,task_1762455011.009051,keywords1.csv,2025-11-06T18:56:22.980832,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_391_HRSG_manufacturer_introduction.mp4,youtube/item_391_HRSG_manufacturer_introduction.mp4
392,HRSG manufacturer introduction,https://dhbboiler.com/wp-content/uploads/2022/10/HSRG-BOILER-advantage1-600x420.jpg,image,HRSG boiler - Industrial Boilers Manufacturer,task_1762455011.009051,keywords1.csv,2025-11-06T18:57:33.744129,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/HRSG_manufacturer_introduction_image_76c83636.jpg,images/HRSG_manufacturer_introduction_image_76c83636.jpg
393,HRSG manufacturer introduction,https://gevernova.com/content/dam/gepower-new/global/en_US/downloads/gas-new-site/products/hrsg/GED7531-HRSG-Product-Poster-2023_R1.pdf,pdf,GED7531 HRSG Product Poster - 2023,task_1762455011.009051,keywords1.csv,2025-11-06T18:57:49.829066,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_manufacturer_introduction_pdf_664fb85a.pdf,pdfs/HRSG_manufacturer_introduction_pdf_664fb85a.pdf
394,HRSG manufacturer introduction,https://www.babcockpower.com/wp-content/uploads/vogt_power_hrsg_constructability.pdf,pdf,Heat Recovery Steam Generators: Constructability,task_1762455011.009051,keywords1.csv,2025-11-06T18:57:53.663124,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/HRSG_manufacturer_introduction_pdf_16c36d4b.pdf,pdfs/HRSG_manufacturer_introduction_pdf_16c36d4b.pdf
395,Package boiler tube rupture,https://www.cw-connect.com/sites/default/files/2020-01/Predicting_and_Mitigating_Impact_of_Boiler_and_HRSG_Stress-Rupture_Tube_Failures_2015.pdf,pdf,Predicting/Mitigating Impact of Boiler/HRSG Stress-Rupture ...,task_1762455011.009051,keywords1.csv,2025-11-06T18:58:11.758856,,
396,Package boiler tube rupture,https://files.technicalsafetybc.ca/v3/assets/bltdec2ded849740f4d/bltd36e2c660fa620c4/63326fd7cf0c41524b1f586d/II-757086-2018_(_9144).pdf,pdf,Incident Summary #II-757086-2018 (#9144),task_1762455011.009051,keywords1.csv,2025-11-06T18:58:13.022959,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Package_boiler_tube_rupture_pdf_d1fb02c3.pdf,pdfs/Package_boiler_tube_rupture_pdf_d1fb02c3.pdf
421,WHRB system components layout,https://www.youtube.com/watch?v=cYsTc_jV9mo,youtube,Steam Boiler,task_1762460110.38712,keywords1.csv,2025-11-06T20:15:18.965815,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_421_WHRB_system_components_layout.mp4,youtube/item_421_WHRB_system_components_layout.mp4
422,WHRB system components layout,https://fivescail-kcp.com/wp-content/uploads/2024/02/image6-scaled.jpg,image,Premium WHRB Systems for Steel Plants | Fives Cail-KCP,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:21.164972,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/WHRB_system_components_layout_image_b35b46f8.jpg,images/WHRB_system_components_layout_image_b35b46f8.jpg
423,WHRB system components layout,https://www.researchgate.net/publication/366079031/figure/tbl4/AS:11431281105672580@1670487090896/Components-for-the-WHR-subsystem.png,image,Components for the WHR subsystem. | Download Scientific Diagram,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:25.985811,,
424,WHRB system components layout,https://assets.lochinvar.com/damroot/Original/10014/356821WH-RP_Rev%20G_100161820_2000019117.pdf,pdf,WH-RP_Rev G_100161820_2000019117.indd,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:31.752680,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/WHRB_system_components_layout_pdf_07d0b79d.pdf,pdfs/WHRB_system_components_layout_pdf_07d0b79d.pdf
425,WHRB system components layout,https://www.beeindia.gov.in/sites/default/files/2Ch8.pdf,pdf,8. WASTE HEAT RECOVERY,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:37.651480,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/WHRB_system_components_layout_pdf_53304259.pdf,pdfs/WHRB_system_components_layout_pdf_53304259.pdf
426,Thermax boiler efficiency analysis,https://www.constructionweekonline.in/cloud/2021/11/24/MYG2aLAM-thermax-boiler-1.jpeg,image,Thermax bags Rs 293-cr boiler package order - Construction Week India,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:50.261736,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Thermax_boiler_efficiency_analysis_image_9782db28.jpg,images/Thermax_boiler_efficiency_analysis_image_9782db28.jpg
427,Thermax boiler efficiency analysis,https://www.energy.greenbusinesscentre.com/mv/chempharma/presentations/2024/Thermax.pdf,pdf,Thermax boiler efficiency analysis,task_1762460110.38712,keywords1.csv,2025-11-06T20:16:59.935213,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Thermax_boiler_efficiency_analysis_pdf_b381dae1.pdf,pdfs/Thermax_boiler_efficiency_analysis_pdf_b381dae1.pdf
428,Thermax boiler efficiency analysis,https://beeindia.gov.in/sites/default/files/Thermal%20Power%20Plant.pdf,pdf,Final Thermal Power Plant Cover.cdr,task_1762460110.38712,keywords1.csv,2025-11-06T20:17:42.782258,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Thermax_boiler_efficiency_analysis_pdf_c90c961a.pdf,pdfs/Thermax_boiler_efficiency_analysis_pdf_c90c961a.pdf
429,Stoker-fired boiler parts catalog,https://www.youtube.com/watch?v=4VQkoJaF3a4,youtube,Stoker Firing,task_1762460110.38712,keywords1.csv,2025-11-06T20:17:54.377943,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_429_Stoker-fired_boiler_parts_catalog.mp4,youtube/item_429_Stoker-fired_boiler_parts_catalog.mp4
430,Stoker-fired boiler parts catalog,https://www.youtube.com/watch?v=PXa0OC8Q2bo,youtube,Mechanical Stoker Firing / Boiler Firing in Hindi,task_1762460110.38712,keywords1.csv,2025-11-06T20:19:45.046269,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/youtube/item_430_Stoker-fired_boiler_parts_catalog.mp4,youtube/item_430_Stoker-fired_boiler_parts_catalog.mp4
431,Stoker-fired boiler parts catalog,https://boilersinfo.com/wp-content/uploads/2018/05/Travelling-Grate-Stoker-310x165.jpg,image,Stoker Fired Boiler Archives - Boilersinfo,task_1762460110.38712,keywords1.csv,2025-11-06T20:21:00.083428,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Stoker-fired_boiler_parts_catalog_image_4937063a.jpg,images/Stoker-fired_boiler_parts_catalog_image_4937063a.jpg
432,Stoker-fired boiler parts catalog,https://boilersinfo.com/wp-content/uploads/2018/05/chain-grate-stokder.jpg,image,Stoker Fired Boiler types of stokers,task_1762460110.38712,keywords1.csv,2025-11-06T20:21:22.116219,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/images/Stoker-fired_boiler_parts_catalog_image_efb13a20.jpg,images/Stoker-fired_boiler_parts_catalog_image_efb13a20.jpg
433,Stoker-fired boiler parts catalog,https://downloads.hearthnhome.com/installManuals/VF3000.pdf,pdf,VF3000 Coal Stoker Boiler,task_1762460110.38712,keywords1.csv,2025-11-06T20:21:29.166969,https://pub-57951bb0b40b4b43ab4269e87754d108.r2.dev/pdfs/Stoker-fired_boiler_parts_catalog_pdf_f0bdb0fb.pdf,pdfs/Stoker-fired_boiler_parts_catalog_pdf_f0bdb0fb.pdf
434,Stoker-fired boiler parts catalog,https://www.babcockpower.com/wp-content/uploads/2018/02/considerations-for-rehabilitating-spreader-stoker-fired-boilers.pdf,pdf,Considerations for rehabilitating spreader stoker-fired boilers,task_1762460110.38712,keywords1.csv,2025-11-06T20:21:39.619879,,
435,Industrial modular boiler overview video,https://www.cutsncamera.com/wp-content/uploads/2020/08/industrial-shoot-film-makers-gurugram-gurgaon-ggn-haryana-1024x683.jpeg,image,Making successful industrial videos is not impossible,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:02.327537,,
436,Lochinvar OEM training video,https://www.youtube.com/watch?v=LfiLu7zcWnM,youtube,Lochinvar NKC-150N Flame Sense Ignition Failure Error Step by Step Instructional Fix Repair Video,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:13.326182,,
437,Lochinvar OEM training video,http://oemtraining.ie/wp-content/uploads/2020/02/OEMTrainLogo_Large.jpg,image,OEM Training,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:15.752199,,
438,Lochinvar OEM training video,https://www.lochinvaru.us/images/2018/icons/smarttouch19.png,image,Welcome to LochinvarU,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:15.762368,,
439,Aerco maintenance guide,https://www.youtube.com/watch?v=cOkxeSYuv_w,youtube,Aerco Modulex MLX-303 Fireside Maintenance,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:17.794448,,
440,Aerco maintenance guide,https://www.youtube.com/watch?v=tiNxyvRF5C4,youtube,Aerco Boiler One Year Maintenance Tutorial,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:17.807101,,
441,Aerco maintenance guide,https://www.partshnc.com/media/catalog/product/cache/9794574a912b188660e6bcb551fac786/1/2/124929_aerco-boiler-and-water-heater_partshnc.gif,image,AERCO 124929 Annual Maintenance Kit | PartsHnC,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:18.359285,,
442,Aerco maintenance guide,https://s3.manualzz.com/store/data/065523117_1-365ca543ff55c521f2b89ebe0f0f2390-360x466.png,image,AERCO Modulex EXT Condensing Guide | Manualzz,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:18.361136,,
443,RBI Torus manufacturer introduction,https://www.youtube.com/watch?v=K_uMvv0EL04,youtube,Torus App Review 2025: The Truth About Its Features and Profits,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:20.476692,,
444,RBI Torus manufacturer introduction,https://www.youtube.com/watch?v=oEPn35ooVn8,youtube,Heatnet Features,task_1762491652.313007,keywords1.csv,2025-11-07T05:01:20.487347,,
